"tax_id","parent_id","rank","tax_name","root","below_root","below_below_root","below_below_below_root","superkingdom","below_superkingdom","below_below_superkingdom","below_below_below_superkingdom","below_below_below_below_superkingdom","below_below_below_below_below_superkingdom","phylum","below_phylum","below_below_phylum","subphylum","class","below_class","below_below_class","below_below_below_class","subclass","order","below_order","below_below_order","suborder","family","below_family","below_below_family","below_below_below_family","tribe","genus","below_genus","subgenus","species_group","species_subgroup","below_species_subgroup","species","below_species","below_below_species","subspecies","below_subspecies","below_below_subspecies"
"1618469","1752724","species","Candidatus Pacebacteria bacterium GW2011_GWA1_46_10","1","131567","","","2","2323","1783234","1783273","1794810","","1752724","","","","","","","","","","","","","","","","","","","","","","","","1618469","","","","",""
"1235990","53335","species","Candidatus Pantoea carbekii","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","1903409","","","","","53335","","","","","","1235990","","","","",""
"198822","1822464","species","Candidatus Paraburkholderia kirkii","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","1822464","","","","","","198822","","","","",""
"439493","198251","species","Candidatus Pelagibacter sp. HTCC7211","1","131567","","","2","","","","","","1224","","","","28211","","","","","54526","","","","1655514","","","","","198251","","","","","","439493","","","","",""
"1002672","198251","species","Candidatus Pelagibacter sp. IMCC9063","1","131567","","","2","","","","","","1224","","","","28211","","","","","54526","","","","1655514","","","","","198251","","","","","","1002672","","","","",""
"198252","198251","species","Candidatus Pelagibacter ubique","1","131567","","","2","","","","","","1224","","","","28211","","","","","54526","","","","1655514","","","","","198251","","","","","","198252","","","","",""
"1619061","1801912","species","Candidatus Peregrinibacteria bacterium GW2011_GWC2_33_13","1","131567","","","2","2323","1783234","","","","1619053","1801912","","","","","","","","","","","","","","","","","","","","","","","1619061","","","","",""
"1619065","1801912","species","Candidatus Peregrinibacteria bacterium GW2011_GWF2_33_10","1","131567","","","2","2323","1783234","","","","1619053","1801912","","","","","","","","","","","","","","","","","","","","","","","1619065","","","","",""
"1619067","1801912","species","Candidatus Peregrinibacteria bacterium GW2011_GWF2_39_17","1","131567","","","2","2323","1783234","","","","1619053","1801912","","","","","","","","","","","","","","","","","","","","","","","1619067","","","","",""
"1619068","1801912","species","Candidatus Peregrinibacteria bacterium GW2011_GWF2_43_17","1","131567","","","2","2323","1783234","","","","1619053","1801912","","","","","","","","","","","","","","","","","","","","","","","1619068","","","","",""
"1458461","1541445","species","Candidatus Phaeomarinobacter ectocarpi","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","119043","","","","","1541445","","","","","","1458461","","","","",""
"1179155","1076727","species","Candidatus Photodesmus blepharus","1","131567","","","2","","","","","","1224","","","","1236","","","","","135623","","","","641","","","","","1076727","","","","","","1179155","","","","",""
"59748","85632","species","Candidatus Phytoplasma australiense","1","131567","","","2","1783272","","","","","544448","","","","31969","","","","","186329","","","","2146","","","","","33926","","","85632","","","59748","","","","",""
"37692","85630","species","Candidatus Phytoplasma mali","1","131567","","","2","1783272","","","","","544448","","","","31969","","","","","186329","","","","2146","","","","","33926","","","85630","","","37692","","","","",""
"69896","85632","species","Candidatus Phytoplasma solani","1","131567","","","2","1783272","","","","","544448","","","","31969","","","","","186329","","","","2146","","","","","33926","","","85632","","","69896","","","","",""
"91844","235572","species","Candidatus Portiera aleyrodidarum","1","131567","","","2","","","","","","1224","","","","1236","","","","","135619","","","","28256","114403","114399","","","235572","","","","","","91844","","","","",""
"669502","1381133","species","Candidatus Profftella armatura","1","131567","","","2","","","","","","1224","","","","28216","119066","","","","","","","","","","","","","1381133","","","","","","669502","","","","",""
"362787","282132","species","Candidatus Protochlamydia amoebophila","1","131567","","","2","1783257","","","","","204428","","","","204429","","","","","1963360","","","","92713","","","","","282132","","","","","","362787","","","","",""
"389348","282132","species","Candidatus Protochlamydia naegleriophila","1","131567","","","2","1783257","","","","","204428","","","","204429","","","","","1963360","","","","92713","","","","","282132","","","","","","389348","","","","",""
"767892","767891","species","Candidatus Puniceispirillum marinum","1","131567","","","2","","","","","","1224","","","","28211","82117","62654","","","","","","","","","","","","767891","","","","","","767892","","","","",""
"138073","568988","species","Candidatus Regiella insecticola","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","191675","84563","146507","","568988","","","","","","138073","","","","",""
"401619","401618","species","Candidatus Riesia pediculicola","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","","","","","401618","","","","","","401619","","","","",""
"428411","401618","species","Candidatus Riesia pediculischaeffi","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","","","","","401618","","","","","","428411","","","","",""
"1618481","1752723","species","Candidatus Roizmanbacteria bacterium GW2011_GWA2_37_7","1","131567","","","2","2323","1783234","1783273","1794810","","1752723","","","","","","","","","","","","","","","","","","","","","","","","1618481","","","","",""
"1618486","1752723","species","Candidatus Roizmanbacteria bacterium GW2011_GWC2_37_13","1","131567","","","2","2323","1783234","1783273","1794810","","1752723","","","","","","","","","","","","","","","","","","","","","","","","1618486","","","","",""
"1444712","1851152","species","Candidatus Rubidus massiliensis","1","131567","","","2","1783257","","","","","204428","","","","204429","","","","","51291","","","","809","","","","","1851152","","","","","","1444712","","","","",""
"386487","1541743","species","Candidatus Ruthia magnifica","1","131567","","","2","","","","","","1224","","","","1236","118884","32036","","","","","","","","","","","","1541743","","","","","","386487","","","","",""
"1619070","1895827","species","Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17","1","131567","","","2","2323","1783234","","","","95818","1895827","","","","","","","","","","","","","","","","","","","","","","","1619070","","","","",""
"1619071","1895827","species","Candidatus Saccharibacteria bacterium GW2011_GWC2_48_9","1","131567","","","2","2323","1783234","","","","95818","1895827","","","","","","","","","","","","","","","","","","","","","","","1619071","","","","",""
"1394711","1895827","species","Candidatus Saccharibacteria bacterium RAAC3_TM7_1","1","131567","","","2","2323","1783234","","","","95818","1895827","","","","","","","","","","","","","","","","","","","","","","","1394711","","","","",""
"1476577","95818","species","Candidatus Saccharibacteria oral taxon TM7x","1","131567","","","2","2323","1783234","","","","95818","","","","","","","","","","","","","","","","","","","","","","","","1476577","","","","",""
"1332188","1331051","species","Candidatus Saccharimonas aalborgensis","1","131567","","","2","2323","1783234","","","","95818","","","","","","","","","","","","","","","","","","1331051","","","","","","1332188","","","","",""
"1505866","1505768","species","Candidatus Schmidhempelia bombi","1","131567","","","2","","","","","","1224","","","","1236","","","","","1240482","","","","1240483","","","","","1505768","","","","","","1505866","","","","",""
"1470354","1470353","species","Candidatus Soleaferrea massiliensis","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","541000","","","","","1470353","","","","","","1470354","","","","",""
"332163","332162","species","Candidatus Solibacter usitatus","1","131567","","","2","","","","","","57723","","","","332159","","","","","332160","","","","332161","","","","","332162","","","","","","332163","","","","",""
"431041","1129","species","Candidatus Synechococcus spongiarum","1","131567","","","2","1783272","1798711","","","","1117","","","","","","","","","1890424","","","","1890426","","","","","1129","","","","","","431041","","","","",""
"1410383","1682492","species","Candidatus Tachikawaea gelatinosa","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","191675","84563","","","1682492","","","","","","1410383","","","","",""
"1705394","655184","species","Candidatus Thioglobus autotrophicus","1","131567","","","2","","","","","","1224","","","","1236","118884","","","","","","","","","","","","","655184","","","","","","1705394","","","","",""
"1427364","655184","species","Candidatus Thioglobus singularis","1","131567","","","2","","","","","","1224","","","","1236","118884","","","","","","","","","","","","","655184","","","","","","1427364","","","","",""
"1618997","1752732","species","Candidatus Uhrbacteria bacterium GW2011_GWF2_41_16","1","131567","","","2","2323","1783234","1783273","1794811","","1752732","","","","","","","","","","","","","","","","","","","","","","","","1618997","","","","",""
"1619001","1752732","species","Candidatus Uhrbacteria bacterium GW2011_GWF2_46_218","1","131567","","","2","2323","1783234","1783273","1794811","","1752732","","","","","","","","","","","","","","","","","","","","","","","","1619001","","","","",""
"670956","670955","species","Candidatus Uzinura diaspidicola","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","313602","670955","","","","","","","","","","","","","670956","","","","",""
"1618545","1752722","species","Candidatus Woesebacteria bacterium GW2011_GWA1_37_7","1","131567","","","2","2323","1783234","1783273","1794810","","1752722","","","","","","","","","","","","","","","","","","","","","","","","1618545","","","","",""
"1618550","1752722","species","Candidatus Woesebacteria bacterium GW2011_GWA1_39_21","1","131567","","","2","2323","1783234","1783273","1794810","","1752722","","","","","","","","","","","","","","","","","","","","","","","","1618550","","","","",""
"1618561","1752722","species","Candidatus Woesebacteria bacterium GW2011_GWA2_33_28","1","131567","","","2","2323","1783234","1783273","1794810","","1752722","","","","","","","","","","","","","","","","","","","","","","","","1618561","","","","",""
"1618566","1752722","species","Candidatus Woesebacteria bacterium GW2011_GWB1_33_22","1","131567","","","2","2323","1783234","1783273","1794810","","1752722","","","","","","","","","","","","","","","","","","","","","","","","1618566","","","","",""
"1618570","1752722","species","Candidatus Woesebacteria bacterium GW2011_GWB1_38_8","1","131567","","","2","2323","1783234","1783273","1794810","","1752722","","","","","","","","","","","","","","","","","","","","","","","","1618570","","","","",""
"1618578","1752722","species","Candidatus Woesebacteria bacterium GW2011_GWB1_43_14","1","131567","","","2","2323","1783234","1783273","1794810","","1752722","","","","","","","","","","","","","","","","","","","","","","","","1618578","","","","",""
"1618583","1752722","species","Candidatus Woesebacteria bacterium GW2011_GWC1_38_13","1","131567","","","2","2323","1783234","1783273","1794810","","1752722","","","","","","","","","","","","","","","","","","","","","","","","1618583","","","","",""
"1618586","1752722","species","Candidatus Woesebacteria bacterium GW2011_GWC2_31_9","1","131567","","","2","2323","1783234","1783273","1794810","","1752722","","","","","","","","","","","","","","","","","","","","","","","","1618586","","","","",""
"1704307","134550","species","Candidatus Xiphinematobacter sp. Idaho Grape","1","131567","","","2","1783257","","","","","74201","","","","134549","","","","","","","","","","","","","","134550","","","","","","1704307","","","","",""
"244581","1921007","species","Candidatus [Caedibacter] acanthamoebae","1","131567","","","2","","","","","","1224","","","","28211","","","","","1921002","1921007","","","","","","","","","","","","","","244581","","","","",""
"28188","1016","species","Capnocytophaga canimorsus","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1016","","","","","","28188","","","","",""
"28189","1016","species","Capnocytophaga cynodegmi","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1016","","","","","","28189","","","","",""
"1017","1016","species","Capnocytophaga gingivalis","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1016","","","","","","1017","","","","",""
"45242","1016","species","Capnocytophaga granulosa","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1016","","","","","","45242","","","","",""
"1018","1016","species","Capnocytophaga ochracea","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1016","","","","","","1018","","","","",""
"712213","1016","species","Capnocytophaga sp. oral taxon 332","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1016","","","","","","712213","","","","",""
